"timesheet_id","employee_id","date","checkin","checkout"
49835259,98,2020-07-12,"07:59:12","15:26:18"
49835260,98,2020-07-13,"15:04:15","22:05:01"
49835261,98,2020-07-14,"07:47:23","15:24:54"
49835263,98,2020-07-16,"14:24:06","22:02:06"
49835264,98,2020-07-17,"15:02:33","22:01:44"
49835265,98,2020-07-18,"07:54:38","15:34:36"
49835267,98,2020-07-20,"14:59:40","22:02:47"
49835268,98,2020-07-21,"08:01:13","15:51:01"
49835269,98,2020-07-22,"07:55:47","15:49:55"
49835270,98,2020-07-23,"08:02:27","15:39:42"
49835272,98,2020-07-25,"14:16:10","22:03:23"
49835273,98,2020-07-26,"14:52:04","22:07:10"
49835274,98,2020-07-27,"07:59:30","15:26:54"
49835275,98,2020-07-28,"08:04:51","15:54:15"
49835276,98,2020-07-29,"08:00:59","15:50:02"
49835280,80,2020-07-02,"15:00:56","22:08:35"
49835281,80,2020-07-03,"15:13:15","22:03:13"
49835282,80,2020-07-04,"07:59:14","15:06:14"
49835283,80,2020-07-05,"08:06:49","15:07:14"
49835284,80,2020-07-06,"07:56:57","16:01:29"
49835286,80,2020-07-08,"15:06:32","22:05:52"
49835287,80,2020-07-09,"07:55:45","15:10:45"
49835288,80,2020-07-10,"15:04:07","22:00:06"
49835289,80,2020-07-11,"08:05:45","15:24:14"
49835290,80,2020-07-12,"08:01:55","15:06:57"
49835292,80,2020-07-14,"15:09:13","22:07:33"
49835293,80,2020-07-15,"08:13:40","15:27:34"
49835294,80,2020-07-16,"15:11:32","22:02:20"
49835295,80,2020-07-17,"07:57:31","15:12:20"
49835296,80,2020-07-18,"08:03:42","15:05:58"
49835297,80,2020-07-19,"07:55:10","15:07:38"
49835299,80,2020-07-21,"15:02:40","22:15:41"
49835300,80,2020-07-22,"15:02:06","22:05:16"
49835301,80,2020-07-23,"07:59:59","15:07:52"
49835302,80,2020-07-24,"15:14:23","22:01:30"
49835303,80,2020-07-25,"07:50:03","15:04:32"
49835304,80,2020-07-26,"08:01:41","15:28:33"
49835305,80,2020-07-27,"15:12:07","22:06:59"
49835306,80,2020-07-28,"08:13:34","15:50:34"
49835308,80,2020-07-30,"15:07:36","22:06:20"
49835309,80,2020-07-31,"12:02:21","22:09:17"
49835310,89,2020-07-03,"07:03:56","14:10:29"
49835311,89,2020-07-04,"11:46:51","19:07:59"
49835313,89,2020-07-06,"11:43:39","19:01:58"
49835314,89,2020-07-07,"12:09:29","19:10:22"
49835315,89,2020-07-08,"06:48:54","14:16:00"
49835316,89,2020-07-09,"12:06:10","19:02:18"
49835317,89,2020-07-10,"12:13:17","19:01:03"
49835319,89,2020-07-12,"11:42:41","19:13:10"
49835320,89,2020-07-13,"07:01:54","14:05:33"
49835321,89,2020-07-14,"07:01:28","14:19:04"
49835322,89,2020-07-15,"11:40:07","19:02:22"
49835323,89,2020-07-16,"11:26:02","19:02:34"
49835324,89,2020-07-17,"12:11:00","19:02:37"
49835326,89,2020-07-19,"08:02:00","15:10:00"
49835327,89,2020-07-20,"12:07:41","19:03:56"
49835328,89,2020-07-21,"11:57:20","19:01:30"
49835329,89,2020-07-22,"07:10:11","14:02:54"
49835330,89,2020-07-23,"11:52:18","19:03:03"
49835331,89,2020-07-24,"11:59:04","19:01:53"
49835332,89,2020-07-25,"12:11:48","19:08:42"
49835334,89,2020-07-27,"12:00:01","19:03:39"
49835335,89,2020-07-28,"12:10:43","19:00:48"
49835336,89,2020-07-29,"06:59:38","14:04:04"
49835337,89,2020-07-30,"07:11:07","14:04:54"
49835340,81,2020-07-03,"14:56:11","22:00:39"
49835341,81,2020-07-04,"15:10:17","22:11:39"
49835342,81,2020-07-05,"07:56:27","15:07:05"
49835343,81,2020-07-06,"14:57:15","22:00:58"
49835344,81,2020-07-07,"14:58:30","22:11:08"
49835345,81,2020-07-08,"07:50:52","15:28:53"
49835347,81,2020-07-10,"14:52:09","22:00:49"
49835348,81,2020-07-11,"14:56:44","22:03:39"
49835349,81,2020-07-12,"14:56:49","22:01:58"
49835350,81,2020-07-13,"15:00:53","22:04:31"
49835351,81,2020-07-14,"08:00:00","16:35:30"
49835352,81,2020-07-15,"08:00:00","15:40:02"
49835354,81,2020-07-17,"14:56:30","22:00:34"
49835355,81,2020-07-18,"15:06:40","22:06:21"
49835356,81,2020-07-19,"14:56:55","22:06:36"
49835357,81,2020-07-20,"14:58:49","23:15:16"
49835358,81,2020-07-21,"07:57:38","15:53:21"
49835359,81,2020-07-22,"07:58:05","15:45:17"
49835361,81,2020-07-24,"15:07:07","22:04:27"
49835362,81,2020-07-25,"08:01:31","15:04:44"
49835363,81,2020-07-26,"08:02:25","15:27:03"
49835365,81,2020-07-28,"15:10:20","22:15:41"
49835366,81,2020-07-29,"14:56:44","22:05:52"
49835367,81,2020-07-30,"07:53:15","15:18:42"
49835370,103,2020-07-03,"08:30:56","15:53:58"
49835371,103,2020-07-04,"08:36:46","16:29:06"
49835372,103,2020-07-05,"08:33:16","15:40:16"
49835373,103,2020-07-06,"15:08:09","22:08:52"
49835374,103,2020-07-07,"11:57:09","19:45:10"
49835375,103,2020-07-08,"12:21:09","19:22:11"
49835377,103,2020-07-10,"08:35:42","15:35:03"
49835378,103,2020-07-11,"08:38:27","15:45:45"
49835379,103,2020-07-12,"15:15:37","22:07:20"
49835380,103,2020-07-13,"15:25:40","22:15:05"
49835381,103,2020-07-14,"12:24:24","19:32:44"
49835382,103,2020-07-15,"08:34:50","15:36:22"
49835384,103,2020-07-17,"15:16:57","22:05:19"
49835385,103,2020-07-18,"12:24:23","19:27:54"
49835386,103,2020-07-19,"08:41:53","15:54:15"
49835387,103,2020-07-20,"15:27:46","22:14:24"
49835388,103,2020-07-21,"15:23:49","22:09:45"
49835389,103,2020-07-22,"08:24:38","15:54:47"
49835391,103,2020-07-24,"15:32:31","22:08:40"
49835392,103,2020-07-25,"08:40:12","15:40:48"
49835393,103,2020-07-26,"08:39:02","15:34:06"
49835395,103,2020-07-28,"15:28:29","22:06:32"
49835396,103,2020-07-29,"08:37:53","16:07:40"
49835397,103,2020-07-30,"08:18:53","15:42:06"
49835400,104,2020-07-03,"08:09:38","15:15:07"
49835401,104,2020-07-04,"08:04:29","15:30:17"
49835402,104,2020-07-05,"12:47:56","22:00:00"
49835403,104,2020-07-06,"12:44:50","22:00:00"
49835404,104,2020-07-07,"08:08:01","15:11:44"
49835405,104,2020-07-08,"13:22:50","21:00:23"
49835407,104,2020-07-10,"12:46:53","21:00:41"
49835408,104,2020-07-11,"13:59:22","21:01:02"
49835409,104,2020-07-12,"13:57:08","20:59:46"
49835410,104,2020-07-13,"14:37:36","20:51:50"
49835412,104,2020-07-15,"08:06:35","15:16:12"
49835413,104,2020-07-16,"08:05:41","15:21:18"
49835414,104,2020-07-17,"13:48:22","21:16:52"
49835415,104,2020-07-18,"14:04:07","21:00:32"
49835416,104,2020-07-19,"14:06:56","21:00:41"
49835417,104,2020-07-20,"08:04:45","15:24:01"
49835419,104,2020-07-22,"08:05:06","15:05:34"
49835420,104,2020-07-23,"13:55:49","21:00:38"
49835421,104,2020-07-24,"13:45:14","21:00:50"
49835422,104,2020-07-25,"08:03:08","15:03:09"
49835423,104,2020-07-26,"14:03:41","21:01:29"
49835424,104,2020-07-27,"08:06:04","15:11:32"
49835426,104,2020-07-29,"08:03:24","15:32:19"
49835427,104,2020-07-30,"13:59:09","21:00:44"
49835429,105,2020-07-02,"14:53:57","22:03:00"
49835430,105,2020-07-03,"15:02:44","22:00:13"
49835431,105,2020-07-04,"15:03:32","22:02:20"
49835432,105,2020-07-05,"14:46:38","22:00:12"
49835433,105,2020-07-06,"07:59:40","15:28:38"
49835435,105,2020-07-08,"15:02:00","22:00:05"
49835436,105,2020-07-09,"08:12:50","17:16:59"
49835437,105,2020-07-10,"11:53:52","19:58:32"
49835438,105,2020-07-11,"14:44:20","22:00:10"
49835439,105,2020-07-12,"07:57:18","20:01:42"
49835440,105,2020-07-13,"14:54:04","22:01:20"
49835441,105,2020-07-14,"15:01:13","22:01:55"
49835442,105,2020-07-15,"08:21:21","16:44:51"
49835447,105,2020-07-20,"13:35:17","22:00:21"
49835448,105,2020-07-21,"07:57:45","21:39:17"
49835449,105,2020-07-22,"14:51:11","21:59:34"
49835450,105,2020-07-23,"14:55:31","22:00:41"
49835451,105,2020-07-24,"08:03:54","16:12:17"
49835453,105,2020-07-26,"14:55:39","22:01:51"
49835454,105,2020-07-27,"13:01:16","22:00:47"
49835455,105,2020-07-28,"14:52:40","22:09:27"
49835456,105,2020-07-29,"08:05:00","15:42:08"
49835458,105,2020-07-31,"12:06:34","22:00:10"
49835460,86,2020-07-02,"15:11:27","22:02:32"
49835461,86,2020-07-03,"15:21:02","22:00:21"
49835462,86,2020-07-04,"15:09:09","21:57:30"
49835463,86,2020-07-05,"12:09:33","20:04:51"
49835464,86,2020-07-06,"08:02:38","15:32:04"
49835466,86,2020-07-08,"15:06:52","21:56:44"
49835467,86,2020-07-09,"15:07:17","21:57:33"
49835468,86,2020-07-10,"08:11:16","15:43:47"
49835469,86,2020-07-11,"15:08:23","22:01:49"
49835470,86,2020-07-12,"15:05:51","22:00:55"
49835471,86,2020-07-13,"08:01:57","15:25:08"
49835472,86,2020-07-14,"08:12:40","15:34:25"
49835474,86,2020-07-16,"15:08:22","22:01:10"
49835475,86,2020-07-17,"15:01:15","22:04:54"
49835476,86,2020-07-18,"15:08:21","22:00:19"
49835477,86,2020-07-19,"08:04:40","16:33:44"
49835478,86,2020-07-20,"07:51:44","15:44:27"
49835481,86,2020-07-23,"15:02:15","21:58:43"
49835482,86,2020-07-24,"15:04:33","21:56:30"
49835483,86,2020-07-25,"12:00:48","19:36:05"
49835484,86,2020-07-26,"08:06:49","17:53:23"
49835485,86,2020-07-27,"15:26:52","21:56:40"
49835486,86,2020-07-28,"15:03:17","21:56:35"
49835487,86,2020-07-29,"15:13:21","22:04:53"
49835489,86,2020-07-31,"15:16:35","22:12:27"
49835490,99,2020-07-01,"12:00:00","19:07:00"
49835491,99,2020-07-02,"12:00:24","18:59:10"
49835493,99,2020-07-04,"14:43:22","21:54:52"
49835494,99,2020-07-05,"08:07:19","15:02:08"
49835495,99,2020-07-06,"07:51:00","15:05:05"
49835496,99,2020-07-07,"11:43:32","19:02:46"
49835497,99,2020-07-08,"15:22:43","21:57:37"
49835498,99,2020-07-09,"15:07:29","21:58:00"
49835499,99,2020-07-10,"15:01:22","21:58:30"
49835501,99,2020-07-12,"08:08:53","15:04:36"
49835502,99,2020-07-13,"07:58:12","15:05:25"
49835503,99,2020-07-14,"11:52:07","19:01:10"
49835507,99,2020-07-18,"15:07:07","21:59:27"
49835508,99,2020-07-19,"15:20:10","22:00:14"
49835509,99,2020-07-20,"07:53:22","15:10:57"
49835510,99,2020-07-21,"08:00:13","15:01:07"
49835511,99,2020-07-22,"12:17:56","19:06:30"
49835512,99,2020-07-23,"15:09:30","21:59:22"
49835513,99,2020-07-24,"15:07:10","21:59:01"
49835514,99,2020-07-25,"08:10:36","15:06:12"
49835516,99,2020-07-27,"15:00:28","21:58:14"
49835517,99,2020-07-28,"15:03:02","21:58:42"
49835518,99,2020-07-29,"12:03:53","18:58:53"
49835522,100,2020-07-03,"14:57:48","21:59:02"
49835523,100,2020-07-04,"07:25:31","15:10:04"
49835524,100,2020-07-05,"14:53:19","22:00:09"
49835525,100,2020-07-06,"07:59:46","15:12:02"
49835526,100,2020-07-07,"07:46:20","15:08:37"
49835527,100,2020-07-08,"14:55:47","22:00:06"
49835528,100,2020-07-09,"14:42:51","22:01:24"
49835529,100,2020-07-10,"15:00:34","22:05:31"
49835530,100,2020-07-11,"07:27:15","15:13:53"
49835532,100,2020-07-13,"14:51:21","22:00:02"
49835533,100,2020-07-14,"14:54:34","22:00:43"
49835534,100,2020-07-15,"15:05:16","22:01:42"
49835535,100,2020-07-16,"07:49:11","15:11:46"
49835537,100,2020-07-18,"15:07:00","22:05:42"
49835538,100,2020-07-19,"14:56:08","22:02:51"
49835539,100,2020-07-20,"07:40:13","15:15:00"
49835541,100,2020-07-22,"14:52:19","21:59:56"
49835542,100,2020-07-23,"15:00:30","22:00:38"
49835543,100,2020-07-24,"15:16:42","22:03:20"
49835544,100,2020-07-25,"15:05:39","22:00:29"
49835545,100,2020-07-26,"07:53:51","15:19:58"
49835547,100,2020-07-28,"14:49:20","22:02:57"
49835548,100,2020-07-29,"07:11:54","15:23:24"
49835549,100,2020-07-30,"12:50:56","21:59:53"
49835550,100,2020-07-31,"12:03:08","22:03:37"
49835551,96,2020-07-04,"13:56:12","22:00:00"
49835552,96,2020-07-05,"07:57:50","15:12:35"
49835553,96,2020-07-06,"07:56:20","15:14:01"
49835554,96,2020-07-07,"13:28:52","22:00:00"
49835556,96,2020-07-09,"08:03:45","15:07:19"
49835557,96,2020-07-10,"13:39:19","21:01:02"
49835558,96,2020-07-11,"13:50:46","21:04:53"
49835559,96,2020-07-12,"13:04:27","21:00:06"
49835560,96,2020-07-13,"07:53:56","15:06:42"
49835561,96,2020-07-14,"08:05:02","15:14:02"
49835563,96,2020-07-16,"13:41:15","21:00:56"
49835564,96,2020-07-17,"13:46:52","21:13:00"
49835565,96,2020-07-18,"13:48:42","21:00:48"
49835566,96,2020-07-19,"07:54:34","15:00:00"
49835567,96,2020-07-20,"13:41:15","21:01:04"
49835568,96,2020-07-21,"07:57:44","15:05:21"
49835570,96,2020-07-23,"13:41:01","21:00:52"
49835571,96,2020-07-24,"13:30:27","21:00:03"
49835572,96,2020-07-25,"07:57:02","15:03:08"
49835573,96,2020-07-26,"07:52:14","15:29:26"
49835574,96,2020-07-27,"13:42:23","21:00:09"
49835576,96,2020-07-28,"07:59:30","15:05:25"
49835580,19581,2020-07-02,"14:55:12","22:01:57"
49835581,19581,2020-07-03,"12:05:02","19:04:02"
49835583,19581,2020-07-05,"14:56:08","21:59:53"
49835584,19581,2020-07-06,"15:18:24","21:57:54"
49835585,19581,2020-07-07,"08:10:07","15:24:25"
49835586,19581,2020-07-08,"12:11:14","19:11:59"
49835587,19581,2020-07-09,"12:02:54","19:34:38"
49835588,19581,2020-07-10,"08:16:31","16:16:13"
49835589,19581,2020-07-11,"08:13:25","17:09:46"
49835591,19581,2020-07-13,"12:11:26","19:12:31"
49835592,19581,2020-07-14,"08:16:17","15:32:10"
49835593,19581,2020-07-15,"15:10:06","22:01:00"
49835594,19581,2020-07-16,"15:01:52","21:59:22"
49835599,19581,2020-07-20,"15:20:29","22:01:21"
49835600,19581,2020-07-21,"14:58:54","22:01:27"
49835601,19581,2020-07-22,"08:25:17","15:36:20"
49835603,19581,2020-07-24,"08:06:06","15:10:00"
49835604,19581,2020-07-25,"08:00:10","15:11:46"
49835605,19581,2020-07-26,"15:04:44","21:59:45"
49835606,19581,2020-07-27,"12:06:25","19:00:00"
49835607,19581,2020-07-28,"08:09:44","15:44:50"
49835608,19581,2020-07-29,"08:07:09","15:25:14"
49835609,19581,2020-07-30,"15:01:31","22:00:55"
49835610,19581,2020-07-31,"12:00:27","19:45:56"
49835611,24347,2020-07-02,"14:59:38","21:59:59"
49835612,24347,2020-07-03,"07:51:36","15:06:27"
49835614,24347,2020-07-05,"14:43:34","22:01:11"
49835615,24347,2020-07-06,"07:57:52","15:29:21"
49835616,24347,2020-07-07,"07:46:06","15:11:33"
49835617,24347,2020-07-08,"14:41:19","22:00:24"
49835618,24347,2020-07-09,"07:48:25","15:03:24"
49835620,24347,2020-07-11,"14:36:51","21:59:52"
49835621,24347,2020-07-12,"07:41:13","15:06:35"
49835622,24347,2020-07-13,"14:49:14","22:00:06"
49835623,24347,2020-07-14,"14:43:05","21:59:20"
49835624,24347,2020-07-15,"07:33:33","15:13:48"
49835625,24347,2020-07-16,"14:51:44","21:59:50"
49835626,24347,2020-07-17,"14:50:24","22:00:25"
49835627,24347,2020-07-18,"07:52:01","15:00:30"
49835629,24347,2020-07-20,"14:43:56","22:00:05"
49835630,24347,2020-07-21,"07:45:02","15:02:43"
49835631,24347,2020-07-22,"07:45:44","15:04:55"
49835633,24347,2020-07-24,"14:44:42","22:00:06"
49835634,24347,2020-07-25,"14:39:39","21:58:38"
49835635,24347,2020-07-26,"07:40:04","15:03:32"
49835636,24347,2020-07-27,"14:26:55","22:00:04"
49835637,24347,2020-07-28,"07:42:16","15:44:05"
49835642,34514,2020-07-04,"15:15:12","22:17:33"
49835643,34514,2020-07-05,"14:41:39","22:04:39"
49835644,34514,2020-07-06,"08:16:19","16:21:13"
49835645,34514,2020-07-07,"15:08:01","22:31:28"
49835646,34514,2020-07-08,"14:55:43","22:09:19"
49835647,34514,2020-07-09,"08:13:44","16:25:51"
49835648,34514,2020-07-10,"14:54:28","22:29:47"
49835649,34514,2020-07-11,"14:59:28","22:18:22"
49835650,34514,2020-07-12,"08:18:09","15:41:48"
49835652,34514,2020-07-14,"14:52:13","22:19:40"
49835653,34514,2020-07-15,"08:21:23","15:49:04"
49835654,34514,2020-07-16,"08:08:28","16:23:46"
49835655,34514,2020-07-17,"08:12:54","15:50:41"
49835656,34514,2020-07-18,"15:07:54","22:19:25"
49835657,34514,2020-07-19,"14:48:46","22:09:39"
49835658,34514,2020-07-20,"08:11:39","15:30:13"
49835660,34514,2020-07-22,"14:47:08","22:23:33"
49835661,34514,2020-07-23,"08:03:43","15:46:56"
49835662,34514,2020-07-24,"08:07:20","15:28:28"
49835663,34514,2020-07-25,"08:26:52","16:37:57"
49835664,34514,2020-07-26,"08:27:28","15:28:26"
49835665,34514,2020-07-27,"07:45:24","16:31:05"
49835667,34514,2020-07-29,"14:46:51","22:19:21"
49835668,34514,2020-07-30,"13:48:04","22:25:48"
49835671,37659,2020-07-02,"14:59:13","22:00:00"
49835672,37659,2020-07-03,"14:54:24","23:03:07"
49835673,37659,2020-07-04,"07:45:01","16:19:49"
49835674,37659,2020-07-05,"14:48:23","22:32:04"
49835675,37659,2020-07-06,"07:48:26","16:56:37"
49835676,37659,2020-07-07,"07:49:43","16:06:36"
49835677,37659,2020-07-08,"14:54:48","22:41:52"
49835678,37659,2020-07-09,"15:02:37","22:19:08"
49835680,37659,2020-07-11,"15:00:36","22:19:50"
49835681,37659,2020-07-12,"07:47:00","15:28:13"
49835682,37659,2020-07-13,"08:01:28","15:50:51"
49835683,37659,2020-07-14,"08:06:30","15:29:41"
49835684,37659,2020-07-15,"14:49:07","22:28:32"
49835685,37659,2020-07-16,"14:54:52","22:43:34"
49835688,37659,2020-07-18,"14:56:30","22:22:10"
49835689,37659,2020-07-19,"14:35:39","22:15:37"
49835690,37659,2020-07-20,"07:47:43","15:28:08"
49835691,37659,2020-07-21,"08:00:47","16:44:12"
49835692,37659,2020-07-22,"14:50:54","22:26:56"
49835693,37659,2020-07-23,"07:57:22","16:10:44"
49835695,37659,2020-07-25,"14:56:30","22:09:22"
49835696,37659,2020-07-26,"14:50:44","22:30:21"
49835697,37659,2020-07-27,"07:31:36","16:13:27"
49835698,37659,2020-07-28,"08:05:54","16:51:53"
49835699,37659,2020-07-29,"14:53:08","22:19:18"
49835703,53191,2020-07-02,"12:05:11","19:03:06"
49835704,53191,2020-07-03,"11:57:08","19:01:44"
49835706,53191,2020-07-05,"07:57:08","15:03:02"
49835707,53191,2020-07-06,"07:02:31","14:02:35"
49835708,53191,2020-07-07,"06:59:51","14:03:46"
49835709,53191,2020-07-08,"11:50:58","19:02:06"
49835710,53191,2020-07-09,"11:54:46","19:03:06"
49835711,53191,2020-07-10,"11:51:12","19:02:15"
49835713,53191,2020-07-12,"08:00:00","15:00:00"
49835714,53191,2020-07-13,"11:56:27","19:04:32"
49835715,53191,2020-07-14,"11:58:30","19:07:30"
49835716,53191,2020-07-15,"06:52:00","14:04:32"
49835717,53191,2020-07-16,"11:55:45","19:01:21"
49835718,53191,2020-07-17,"12:00:05","19:02:15"
49835719,53191,2020-07-18,"07:47:41","15:01:08"
49835721,53191,2020-07-20,"06:52:58","14:02:38"
49835722,53191,2020-07-21,"06:55:12","14:01:51"
49835723,53191,2020-07-22,"12:00:25","19:00:53"
49835724,53191,2020-07-23,"11:55:00","19:05:27"
49835725,53191,2020-07-24,"06:54:21","14:01:35"
49835727,53191,2020-07-26,"08:01:56","15:28:52"
49835728,53191,2020-07-27,"06:49:40","14:01:23"
49835729,53191,2020-07-28,"06:56:13","14:02:01"
49835730,53191,2020-07-29,"11:56:07","19:01:45"
49835731,53191,2020-07-30,"11:58:36","19:01:40"
49835733,129001,2020-07-03,"08:01:17","15:33:10"
49835735,129001,2020-07-05,"14:53:05","22:00:06"
49835736,129001,2020-07-06,"14:50:27","21:57:00"
49835737,129001,2020-07-07,"07:48:17","15:26:54"
49835738,129001,2020-07-08,"08:01:45","15:21:15"
49835739,129001,2020-07-09,"07:53:33","16:12:47"
49835741,129001,2020-07-11,"14:54:28","22:01:32"
49835742,129001,2020-07-12,"14:50:50","22:02:19"
49835743,129001,2020-07-13,"14:47:06","22:00:21"
49835746,129001,2020-07-15,"14:48:38","22:02:38"
49835747,129001,2020-07-16,"08:01:30","15:45:32"
49835748,129001,2020-07-17,"07:50:04","15:54:38"
49835749,129001,2020-07-18,"07:55:21","16:05:55"
49835750,129001,2020-07-19,"14:57:49","22:00:08"
49835751,129001,2020-07-20,"14:54:40","22:00:27"
49835752,129001,2020-07-21,"07:45:11","15:22:46"
49835753,129001,2020-07-22,"14:59:04","22:00:11"
49835754,129001,2020-07-23,"14:52:11","21:56:04"
49835756,129001,2020-07-25,"14:50:54","22:00:02"
49835757,129001,2020-07-26,"07:52:48","15:44:08"
49835758,129001,2020-07-27,"07:48:41","15:59:47"
49835759,129001,2020-07-28,"07:51:02","16:00:47"
49835761,129001,2020-07-30,"07:46:33","15:18:08"
49835762,129001,2020-07-31,"14:53:28","22:12:32"
49835764,173891,2020-07-04,"14:56:36","22:14:05"
49835765,173891,2020-07-05,"14:57:46","22:12:41"
49835766,173891,2020-07-06,"14:59:36","22:01:32"
49835767,173891,2020-07-07,"07:50:15","15:14:46"
49835769,173891,2020-07-09,"14:50:07","22:10:23"
49835770,173891,2020-07-10,"07:44:49","15:00:00"
49835771,173891,2020-07-11,"07:56:12","15:20:41"
49835772,173891,2020-07-12,"15:01:54","22:01:59"
49835773,173891,2020-07-13,"07:54:08","15:27:07"
49835775,173891,2020-07-15,"14:53:26","22:02:13"
49835776,173891,2020-07-16,"08:02:49","15:12:26"
49835777,173891,2020-07-17,"14:55:23","22:00:15"
49835778,173891,2020-07-18,"14:58:31","22:06:19"
49835779,173891,2020-07-19,"07:55:56","15:27:15"
49835780,173891,2020-07-20,"07:45:41","15:28:20"
49835782,173891,2020-07-22,"14:56:22","22:05:20"
49835783,173891,2020-07-23,"14:58:25","22:03:09"
49835784,173891,2020-07-24,"07:39:18","15:32:17"
49835785,173891,2020-07-25,"15:00:03","22:05:12"
49835786,173891,2020-07-26,"14:55:36","22:08:11"
49835787,173891,2020-07-27,"07:44:16","15:21:47"
49835789,173891,2020-07-29,"12:00:00","19:00:00"
49835790,173891,2020-07-30,"14:55:53","22:06:29"
49835791,173891,2020-07-31,"11:58:30","22:09:08"
49836458,61,2020-07-02,"09:58:41","19:40:00"
49839951,58130,2020-07-02,"09:00:00","18:00:00"
49839955,58130,2020-07-01,"09:00:00","18:00:00"
49840315,58130,2020-06-30,"09:00:00","18:00:00"
49840395,59,2020-06-24,"09:00:00","18:00:00"
49840400,59,2020-06-25,"09:00:00","18:00:00"
49840401,62,2020-06-25,"09:00:00","18:26:00"
49840403,109100,2020-06-25,"09:00:00","18:00:00"
49840408,69,2020-06-25,"09:00:00","18:00:00"
49840410,69,2020-06-26,"09:00:00","18:00:00"
49840418,59,2020-06-29,"09:00:00","18:00:00"
49840439,58130,2020-06-29,"09:00:00","18:00:00"
49840446,48508,2020-06-29,"08:00:00","18:00:00"
49840451,48508,2020-06-26,"08:53:00","18:53:00"
49840455,58130,2020-06-26,"09:00:00","18:00:00"
49840494,48508,2020-06-25,"08:09:00","20:09:00"
49840497,58130,2020-06-24,"09:00:00","18:00:00"
49840503,58130,2020-06-25,"09:00:00","18:00:00"
49840515,109100,2020-06-24,"09:00:00","18:00:00"
49840521,62,2020-06-24,"09:00:00","18:33:00"
49840530,48508,2020-06-24,"08:35:00","18:44:00"
49840539,62,2020-06-23,"09:00:00","18:11:00"
49840541,69,2020-06-23,"09:00:00","18:00:00"
49840549,59,2020-06-23,"09:00:00","18:00:00"
49840590,109100,2020-06-23,"09:00:00","18:00:00"
49840616,58130,2020-06-23,"09:00:00","18:00:00"
49852004,46,2020-07-02,"13:20:19","21:01:09"
49853497,37,2020-07-02,"13:38:21","21:08:48"
49854197,45,2020-07-02,"13:49:43","21:02:12"
49857094,35,2020-07-03,"07:50:35","15:04:05"
49857095,35,2020-07-04,"08:07:29","15:19:24"
49857097,35,2020-07-06,"07:58:00","15:15:41"
49857098,35,2020-07-07,"07:58:10","15:21:24"
49857099,35,2020-07-08,"08:01:34","15:08:05"
49857100,35,2020-07-09,"07:58:40","15:01:17"
49857101,35,2020-07-10,"08:01:35","15:02:59"
49857102,35,2020-07-11,"08:01:14","15:03:49"
49857104,35,2020-07-13,"07:53:45","15:03:45"
49857105,35,2020-07-14,"07:56:00","15:10:49"
49857106,35,2020-07-15,"07:48:16","15:02:02"
49857107,35,2020-07-16,"08:03:51","15:01:05"
49857108,35,2020-07-17,"07:58:00","15:02:00"
49857109,35,2020-07-18,"08:09:16","15:09:22"
49857111,35,2020-07-20,"07:57:10","15:01:32"
49857112,35,2020-07-21,"07:49:53","15:16:48"
49857113,35,2020-07-22,"07:57:28","15:10:28"
49857114,35,2020-07-23,"07:49:57","15:06:30"
49857115,35,2020-07-24,"07:57:49","15:27:56"
49857116,35,2020-07-25,"08:01:39","15:01:37"
49857118,35,2020-07-27,"07:58:04","15:32:38"
49857119,35,2020-07-28,"07:57:35","15:11:06"
49857120,35,2020-07-29,"08:01:15","15:03:07"
49857121,35,2020-07-30,"08:01:31","15:14:35"
49857123,36,2020-07-03,"07:40:17","17:03:10"
49857126,36,2020-07-06,"07:14:46","17:00:00"
49857127,36,2020-07-07,"07:14:15","17:07:13"
49857128,36,2020-07-08,"07:31:20","17:03:43"
49857129,36,2020-07-09,"07:24:30","17:08:58"
49857130,36,2020-07-10,"07:10:58","17:08:21"
49857133,36,2020-07-13,"07:31:27","17:11:14"
49857134,36,2020-07-14,"07:38:30","17:07:51"
49857135,36,2020-07-15,"07:15:35","17:03:45"
49857136,36,2020-07-16,"07:15:10","17:00:51"
49857137,36,2020-07-17,"07:02:37","17:10:07"
49857140,36,2020-07-20,"07:20:12","17:06:30"
49857141,36,2020-07-21,"07:22:02","17:00:00"
49857142,36,2020-07-22,"07:17:08","17:17:44"
49857143,36,2020-07-23,"07:30:15","17:03:11"
49857144,36,2020-07-24,"06:57:57","17:06:48"
49857147,36,2020-07-27,"07:12:41","17:03:10"
49857148,36,2020-07-28,"07:00:35","17:01:57"
49857149,36,2020-07-29,"07:39:22","17:02:48"
49857150,36,2020-07-30,"07:23:47","17:05:01"
49857152,37,2020-07-03,"13:17:10","21:39:15"
49857154,37,2020-07-05,"06:02:01","21:13:11"
49857155,37,2020-07-06,"05:32:44","15:07:32"
49857156,37,2020-07-07,"05:32:51","15:20:39"
49857157,37,2020-07-08,"05:34:00","15:18:09"
49857158,37,2020-07-09,"05:30:48","15:37:51"
49857159,37,2020-07-10,"05:23:16","15:25:14"
49857160,37,2020-07-11,"05:27:35","17:01:03"
49857162,37,2020-07-13,"13:54:36","21:14:05"
49857163,37,2020-07-14,"13:57:25","22:02:36"
49857164,37,2020-07-15,"13:53:00","21:27:05"
49857165,37,2020-07-16,"13:17:21","21:17:54"
49857166,37,2020-07-17,"13:24:58","21:39:30"
